Wed Aug  6 23:01:12 2025    output.prof

         20307161 function calls (20296670 primitive calls) in 75.552 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/shutil.py:62(SameFileError)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/startup/bl_ui/space_view3d_toolbar.py:2452(VIEW3D_PT_tools_grease_pencil_paint_appearance)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/startup/bl_operators/wm.py:2260(WM_OT_owner_disable)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/startup/bl_ui/space_topbar.py:466(TOPBAR_MT_file_import)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/startup/bl_ui/space_topbar.py:777(TOPBAR_PT_gpencil_primitive)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/startup/bl_ui/space_toolsystem_toolbar.py:402(select)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/startup/bl_ui/space_view3d.py:4672(VIEW3D_MT_edit_mesh_faces)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/startup/bl_ui/properties_data_volume.py:112(DATA_PT_volume_render)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/startup/bl_ui/properties_workspace.py:14(WorkSpaceButtonsPanel)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/startup/bl_ui/space_userpref.py:1439(USERPREF_PT_text_editor_presets)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/startup/bl_ui/space_toolsystem_toolbar.py:1290(select_text)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/startup/bl_ui/space_view3d.py:8000(VIEW3D_PT_gpencil_sculpt_context_menu)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/startup/bl_ui/properties_freestyle.py:521(VIEWLAYER_PT_freestyle_linestyle_strokes_chaining)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/startup/bl_ui/properties_view_layer.py:214(ViewLayerCryptomattePanel)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/startup/bl_ui/space_view3d.py:8393(VIEW3D_PT_curves_sculpt_add_shape)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/startup/bl_ui/properties_material_gpencil.py:239(MATERIAL_PT_gpencil_settings)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/startup/bl_ui/space_userpref.py:1136(USERPREF_PT_theme_collection_colors)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/startup/bl_ui/properties_data_volume.py:149(DATA_PT_volume_viewport_display)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/numpy/linalg/_linalg.py:73(LinAlgError)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/startup/bl_ui/properties_data_armature.py:106(DATA_PT_bone_collections)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/startup/bl_ui/properties_data_grease_pencil.py:35(GREASE_PENCIL_MT_grease_pencil_add_layer_extra)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/startup/bl_ui/node_add_menu_compositor.py:305(NODE_MT_category_compositor_LAYOUT)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/startup/bl_ui/node_add_menu_compositor.py:39(NODE_MT_category_compositor_input_constant)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/startup/bl_ui/space_topbar.py:519(TOPBAR_MT_file_external_data)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/startup/bl_ui/space_toolsystem_toolbar.py:675(bone_envelope)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/startup/bl_ui/space_view3d.py:5704(VIEW3D_MT_edit_gpencil_transform)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/startup/bl_ui/node_add_menu_geometry.py:205(NODE_MT_geometry_node_GEO_GEOMETRY_OPERATIONS)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/numpy/_core/arrayprint.py:1300(BoolFormat)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/startup/bl_ui/space_sequencer.py:1078(SEQUENCER_MT_image_clear)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/startup/bl_ui/space_sequencer.py:123(SEQUENCER_PT_active_tool)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/yaml/emitter.py:17(ScalarAnalysis)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/startup/bl_ui/properties_scene.py:34(SceneButtonsPanel)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/startup/bl_ui/space_toolsystem_toolbar.py:1844(transform)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/startup/bl_ui/space_view3d.py:1019(VIEW3D_MT_editor_menus)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/startup/bl_operators/presets.py:518(AddPresetNodeColor)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/startup/bl_ui/properties_collection.py:78(COLLECTION_PT_lineart_collection)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/startup/bl_ui/space_view3d.py:5065(VIEW3D_MT_edit_curve_clean)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/startup/bl_ui/space_view3d.py:2628(VIEW3D_MT_object)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/startup/bl_ui/properties_data_gpencil.py:106(DATA_PT_gpencil_layers)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/startup/bl_ui/properties_view_layer.py:158(VIEWLAYER_PT_eevee_layer_passes_effects)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/yaml/events.py:21(CollectionStartEvent)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/numpy/_core/arrayprint.py:1401(TimedeltaFormat)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/startup/bl_ui/space_view3d.py:1594(VIEW3D_MT_select_object)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/startup/bl_ui/properties_data_gpencil.py:176(DATA_PT_gpencil_layer_masks)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/startup/bl_ui/space_view3d_toolbar.py:2481(VIEW3D_PT_gpencil_brush_presets)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/startup/bl_ui/space_nla.py:14(NLA_HT_header)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/startup/bl_ui/properties_scene.py:397(SCENE_PT_rigid_body_cache)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/startup/bl_ui/space_view3d.py:8039(VIEW3D_PT_gpencil_draw_context_menu)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/startup/bl_ui/space_view3d.py:8230(VIEW3D_PT_sculpt_automasking)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/startup/bl_ui/space_userpref.py:460(USERPREF_PT_edit_gpencil)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/startup/bl_ui/space_image.py:61(IMAGE_MT_view)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/startup/bl_operators/presets.py:536(AddPresetInterfaceTheme)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/startup/bl_ui/space_view3d_toolbar.py:2179(VIEW3D_PT_tools_grease_pencil_weight_options)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/startup/bl_ui/space_node.py:257(NODE_MT_view)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/startup/bl_ui/node_add_menu_geometry.py:64(NODE_MT_geometry_node_GEO_CURVE_READ)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/startup/bl_ui/node_add_menu_geometry.py:647(NODE_MT_category_GEO_GROUP)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/startup/bl_ui/node_add_menu_texture.py:22(NODE_MT_category_texture_output)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/yaml/emitter.py:14(EmitterError)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/startup/bl_ui/space_sequencer.py:2427(SEQUENCER_PT_view)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/startup/bl_ui/properties_data_lattice.py:37(DATA_PT_lattice)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/startup/bl_ui/properties_scene.py:315(SCENE_PT_simulation)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/addons/io_scene_gltf2/io/imp/gltf2_io_gltf.py:16(ImportError)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/urllib/parse.py:337(SplitResult)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/addons/cycles/ui.py:748(CYCLES_RENDER_PT_performance_threads)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/startup/bl_ui/space_view3d.py:2421(VIEW3D_MT_armature_add)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/startup/bl_ui/space_view3d.py:7797(VIEW3D_PT_gpencil_multi_frame)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/startup/bl_ui/space_userpref.py:2396(USERPREF_PT_studiolight_world)
        1    0.000    0.000    0.000    0.000 {method 'copy' of 'list' objects}
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/yaml/constructor.py:16(ConstructorError)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/startup/bl_ui/properties_freestyle.py:1179(VIEWLAYER_PT_freestyle_linestyle_texture)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/startup/bl_ui/properties_output.py:291(RENDER_PT_output)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/startup/bl_ui/properties_data_curve.py:263(DATA_PT_active_spline)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/startup/bl_ui/properties_data_modifier.py:188(OBJECT_MT_modifier_add_physics)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/argparse.py:1150(_ChoicesPseudoAction)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/startup/bl_ui/space_userpref.py:1021(USERPREF_PT_theme_interface_gizmos)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/startup/bl_ui/space_view3d.py:2458(VIEW3D_MT_camera_add)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/yaml/cyaml.py:68(CSafeDumper)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/startup/bl_ui/space_image.py:1650(IMAGE_PT_overlay_image)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/threading.py:810(<listcomp>)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/startup/bl_ui/space_dopesheet.py:853(DOPESHEET_PT_gpencil_layer_transform)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/addons/io_scene_gltf2/blender/exp/material/extensions/gltf2_blender_image.py:31(FillWith)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/startup/bl_ui/properties_freestyle.py:550(VIEWLAYER_PT_freestyle_linestyle_strokes_splitting)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/startup/bl_ui/node_add_menu_geometry.py:93(NODE_MT_geometry_node_GEO_CURVE_WRITE)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/startup/bl_ui/space_graph.py:119(GRAPH_MT_editor_menus)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/startup/bl_ui/properties_constraint.py:1641(OBJECT_PT_bArmatureConstraint_bones)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/ipaddress.py:20(AddressValueError)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/startup/bl_ui/space_sequencer.py:735(SEQUENCER_MT_add_scene)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/startup/bl_ui/space_console.py:29(CONSOLE_MT_view)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/startup/bl_ui/space_view3d.py:3877(VIEW3D_MT_particle_showhide)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/startup/bl_ui/space_view3d.py:8020(VIEW3D_PT_gpencil_weight_context_menu)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/yaml/loader.py:31(SafeLoader)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/startup/bl_ui/properties_data_volume.py:94(DATA_PT_volume_grids)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/startup/bl_ui/node_add_menu_geometry.py:30(NODE_MT_geometry_node_GEO_COLOR)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/addons/cycles/ui.py:961(CYCLES_RENDER_PT_passes_light)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/numpy/_core/numerictypes.py:364(_PreprocessDTypeError)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/startup/bl_ui/space_sequencer.py:211(SEQUENCER_MT_editor_menus)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/startup/bl_ui/space_sequencer.py:1101(SEQUENCER_MT_retiming)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/startup/bl_ui/space_toolsystem_toolbar.py:968(extrude_individual)
        1    0.000    0.000    0.000    0.000 {built-in method bpy.props.BoolVectorProperty}
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/startup/bl_ui/space_userpref.py:2001(USERPREF_MT_keyconfigs)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/startup/bl_ui/space_userpref.py:1446(USERPREF_PT_file_paths_applications)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/startup/bl_ui/space_graph.py:104(GRAPH_PT_snapping)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/startup/bl_ui/space_image.py:1276(IMAGE_PT_paint_curve)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/startup/bl_ui/space_view3d.py:7472(VIEW3D_PT_transform_orientations)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/startup/bl_ui/properties_data_metaball.py:37(DATA_PT_metaball)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/startup/bl_ui/space_view3d.py:8077(VIEW3D_PT_gpencil_vertex_context_menu)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/startup/bl_ui/space_image.py:1400(IMAGE_PT_view_waveform)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/startup/bl_ui/properties_texture.py:34(TEXTURE_UL_texslots)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/startup/bl_ui/space_view3d.py:1410(VIEW3D_MT_view_local)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/addons/cycles/ui.py:1337(CYCLES_OBJECT_MT_shadow_linking_context_menu)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/startup/bl_ui/space_dopesheet.py:677(DOPESHEET_MT_delete)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/startup/bl_ui/space_filebrowser.py:653(ASSETBROWSER_MT_editor_menus)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/startup/bl_ui/node_add_menu_geometry.py:192(NODE_MT_geometry_node_GEO_GEOMETRY_WRITE)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/startup/bl_ui/space_clip.py:540(CLIP_PT_tools_solve)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/startup/bl_ui/space_view3d.py:3881(VIEW3D_MT_pose)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/startup/bl_ui/space_view3d.py:8192(VIEW3D_PT_paint_weight_context_menu)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/startup/bl_ui/node_add_menu_compositor.py:169(NODE_MT_category_compositor_filter_blur)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/startup/bl_ui/properties_scene.py:40(SCENE_PT_scene)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/startup/bl_ui/space_view3d.py:1514(VIEW3D_MT_view_align_selected)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/startup/bl_ui/node_add_menu_shader.py:89(NODE_MT_category_shader_output)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/shutil.py:72(ReadError)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/startup/bl_ui/space_toolsystem_toolbar.py:1363(hide_border)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/startup/bl_ui/properties_data_volume.py:81(VOLUME_UL_grids)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/startup/bl_ui/node_add_menu_geometry.py:129(NODE_MT_geometry_node_GEO_PRIMITIVES_CURVE)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/startup/bl_ui/properties_grease_pencil_common.py:666(GreasePencilSimplifyPanel)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/startup/bl_ui/space_topbar.py:491(TOPBAR_MT_file_export)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/startup/bl_ui/space_userpref.py:502(USERPREF_PT_edit_text_editor)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/startup/bl_ui/space_toolsystem_toolbar.py:2451(select)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/startup/bl_ui/space_view3d.py:7834(VIEW3D_MT_gpencil_edit_context_menu)
        1    0.000    0.000    0.000    0.000 {built-in method _thread._set_sentinel}
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/startup/bl_ui/space_userpref.py:817(USERPREF_PT_viewport_subdivision)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/startup/bl_ui/node_add_menu_geometry.py:83(NODE_MT_geometry_node_GEO_CURVE_SAMPLE)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/yaml/cyaml.py:44(CLoader)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/startup/bl_ui/space_userpref.py:917(PreferenceThemeWidgetShadePanel)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/startup/bl_ui/space_userpref.py:1532(USERPREF_PT_file_paths_asset_libraries)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/sre_parse.py:102(checklookbehindgroup)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/yaml/cyaml.py:23(CSafeLoader)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/startup/bl_ui/space_dopesheet.py:193(DOPESHEET_HT_header)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/startup/bl_ui/space_toolsystem_toolbar.py:1736(draw)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/startup/bl_ui/properties_render.py:731(RENDER_PT_eevee_next_denoise_diffuse)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/startup/bl_ui/space_view3d.py:7526(VIEW3D_PT_gpencil_lock)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/startup/bl_ui/properties_data_curve.py:391(DATA_PT_font_transform)
